angle_class,FeatureIds
0,6
0,6
0,6
4,13
4,13
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,13
4,13
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,13
4,13
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,13
4,13
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,13
4,13
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,13
4,13
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,13
4,13
4,13
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,13
4,13
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,13
4,13
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,13
4,13
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,13
4,13
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,13
4,13
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,13
4,13
4,13
0,6
0,6
0,6
0,6
0,6
4,13
4,13
4,13
4,13
4,13
0,6
0,6
0,6
0,6
4,13
0,6
4,13
4,13
4,13
0,6
0,6
0,6
0,6
0,6
0,6
4,13
4,13
4,13
4,13
0,6
0,6
0,6
0,6
0,6
4,13
4,13
4,13
4,13
0,6
0,6
0,6
0,6
0,6
4,13
4,13
4,13
4,13
0,6
0,6
0,6
0,6
0,6
4,13
4,13
4,13
4,13
0,6
0,6
0,6
0,6
0,6
4,13
4,13
4,13
4,13
0,6
0,6
0,6
0,6
0,6
4,13
4,13
4,13
4,13
0,6
0,6
0,6
0,6
0,6
4,13
4,13
4,13
4,13
0,6
0,6
0,6
0,6
0,6
4,13
4,13
4,13
4,13
0,6
0,6
0,6
0,6
0,6
4,13
4,13
4,13
4,13
0,6
0,6
0,6
0,6
4,13
4,13
4,13
4,13
4,13
0,6
0,6
0,6
0,6
4,13
4,13
4,13
4,13
4,13
0,6
0,6
0,6
0,6
4,13
4,13
4,13
4,13
0,3
0,6
0,6
0,6
4,13
4,13
4,13
4,13
4,13
0,3
0,6
0,6
0,6
4,13
4,13
4,13
4,13
4,13
0,3
0,6
0,6
0,6
0,6
4,13
4,13
4,13
0,3
0,3
0,6
0,6
0,6
0,6
4,13
4,13
4,13
0,3
0,3
0,6
0,6
0,6
0,6
4,13
4,13
4,13
0,3
0,3
4,13
0,6
0,6
4,13
4,13
4,13
0,3
0,3
0,3
4,13
0,6
4,13
4,13
4,13
4,13
0,3
0,3
0,3
4,13
4,13
4,13
4,13
4,13
4,13
0,3
0,3
0,3
4,13
4,13
4,13
4,13
4,13
4,13
0,3
0,3
0,3
4,13
4,13
4,13
4,13
4,13
0,3
0,3
0,3
0,3
4,13
4,13
4,13
4,13
4,13
0,3
0,3
0,3
0,3
4,13
4,13
4,13
4,13
4,13
0,3
0,3
0,3
0,3
4,13
0,3
4,13
4,13
4,13
0,3
0,3
0,3
0,3
4,13
0,3
0,3
4,13
4,13
0,3
0,3
0,3
0,3
4,13
0,3
0,3
4,13
4,13
0,3
0,3
0,3
0,3
0,3
0,3
0,3
4,13
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
4,13
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
4,13
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
4,13
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
4,13
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
4,13
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
4,13
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
4,13
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
4,13
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
4,13
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
4,13
0,3
0,3
0,3
0,3
0,3
0,3
0,3
4,13
4,13
0,3
0,3
0,3
0,3
0,3
0,3
0,3
4,13
4,13
0,3
0,3
0,3
0,3
0,3
0,3
0,3
4,13
4,13
0,3
0,3
0,3
0,3
0,3
0,3
0,3
4,13
4,13
