angle_class,FeatureIds
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
4,9
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
4,9
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
4,9
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
4,9
0,11
0,11
0,11
0,11
0,11
0,11
0,11
4,9
4,9
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
4,9
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
4,9
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
4,9
0,11
0,11
0,11
0,11
0,11
0,11
0,11
4,9
4,9
0,11
0,11
0,11
0,11
0,11
0,11
0,11
4,9
4,9
4,9
0,11
0,11
0,11
0,11
0,11
0,11
4,9
4,9
4,9
0,11
0,11
0,11
0,11
0,11
4,9
4,9
4,9
4,9
0,11
0,11
0,11
0,11
0,11
4,9
4,9
4,9
4,9
0,11
0,11
0,11
0,11
0,11
4,9
4,9
4,9
4,9
0,11
0,11
0,11
0,11
0,11
4,9
4,9
4,9
4,9
0,11
0,11
0,11
0,11
0,11
4,9
4,9
4,9
4,9
4,9
0,11
0,11
0,11
0,11
4,9
4,9
4,9
4,9
4,9
0,11
0,11
0,11
0,11
4,9
4,9
4,9
4,9
4,9
0,11
0,11
0,11
0,11
0,6
0,6
0,6
4,9
4,9
4,9
0,11
0,11
0,11
0,6
0,6
0,6
0,6
4,9
4,9
0,11
0,11
0,11
0,6
0,6
0,6
0,6
4,9
4,9
0,11
0,11
0,11
0,6
0,6
0,6
0,6
0,6
4,9
4,9
0,11
0,11
0,6
0,6
0,6
0,6
0,6
4,9
4,9
0,11
0,11
0,6
0,6
4,4
0,6
0,6
4,9
4,9
0,11
0,11
0,6
0,6
0,6
0,6
0,6
4,9
4,9
4,9
0,11
0,6
0,6
0,6
0,6
0,6
0,6
4,9
4,9
0,11
0,6
0,6
0,6
0,6
0,6
0,6
4,9
4,9
4,9
0,6
0,6
0,6
0,6
0,6
0,6
4,9
4,9
4,9
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,9
4,9
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,9
4,9
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,9
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,9
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,9
0,6
0,6
4,1
0,6
0,6
0,6
0,6
0,6
4,9
0,6
0,6
4,1
0,6
0,6
0,6
0,6
0,6
4,9
0,6
0,6
4,1
0,6
0,6
0,6
0,6
0,6
4,9
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,9
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,9
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,9
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,9
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,9
4,9
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,9
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,9
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,9
0,6
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,9
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,9
4,9
0,6
0,6
0,6
0,6
0,6
0,6
0,6
4,9
4,9
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
4,9
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
4,9
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
4,9
0,11
0,11
0,11
0,11
0,11
0,11
0,11
4,9
4,9
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
4,9
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
4,9
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
4,9
0,11
0,11
0,11
0,11
0,11
0,11
0,11
4,9
4,9
0,11
0,11
0,11
0,11
0,11
0,11
0,11
4,9
4,9
0,11
0,11
0,11
0,11
0,11
0,11
0,11
4,9
4,9
4,9
0,11
0,11
0,11
0,11
0,11
4,9
4,9
4,9
4,9
0,11
0,11
0,11
0,11
0,11
4,9
4,9
4,9
4,9
0,11
0,11
0,11
0,11
0,11
4,9
4,9
4,9
4,9
0,11
0,11
0,11
0,11
0,11
4,9
4,9
4,9
4,9
0,11
0,11
0,11
0,11
0,11
4,9
4,9
4,9
4,9
4,9
0,11
0,11
0,11
0,11
4,9
4,9
4,9
4,9
4,9
0,11
0,11
0,11
0,11
4,9
4,9
4,9
4,9
4,9
0,11
0,11
0,11
0,11
0,6
0,6
0,6
4,9
4,9
4,9
0,11
0,11
0,11
0,6
