angle_class,FeatureIds
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
4,6
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
4,6
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
4,11
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
4,6
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
4,6
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,13
4,13
0,1
0,1
0,1
0,1
4,6
0,1
0,1
