angle_class,FeatureIds
0,30
0,30
0,30
4,33
4,33
4,33
4,33
0,28
0,28
0,30
0,30
0,30
4,33
4,33
4,33
4,33
0,28
0,28
4,33
4,33
4,33
4,33
4,33
4,33
4,33
4,33
0,28
4,33
4,33
4,33
4,33
4,33
4,33
4,33
0,28
0,28
4,33
4,33
4,33
4,33
4,33
4,33
4,33
0,28
0,28
4,33
4,33
4,33
4,33
4,33
4,33
4,33
0,28
0,28
4,33
4,33
4,33
4,33
4,33
4,33
4,33
4,33
0,28
4,33
4,33
0,30
0,30
4,33
4,33
4,33
4,33
4,33
4,33
0,30
0,30
0,30
4,33
4,33
4,33
4,33
4,33
4,33
4,33
4,33
0,30
0,30
4,33
4,33
4,33
4,33
4,33
0,30
0,30
0,30
0,30
4,33
4,33
4,33
4,33
4,33
0,30
0,30
0,30
0,30
4,33
4,33
4,33
4,33
0,30
0,30
0,30
0,30
0,30
4,33
4,33
4,33
4,33
0,30
0,30
0,30
0,30
4,33
0,17
4,33
4,33
4,33
0,30
0,30
0,30
0,30
0,30
4,33
4,33
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
4,33
4,33
0,28
0,28
0,30
0,30
0,30
4,33
4,33
4,33
4,33
0,28
0,28
4,33
4,33
4,33
4,33
4,33
4,33
4,33
4,33
0,28
4,33
4,33
4,33
4,33
4,33
4,33
4,33
0,28
0,28
4,33
4,33
4,33
4,33
4,33
4,33
4,33
0,28
0,28
4,33
4,33
4,33
4,33
4,33
4,33
4,33
0,28
0,28
4,33
4,33
4,33
4,33
4,33
4,33
4,33
4,33
0,28
4,33
4,33
0,30
0,30
4,33
4,33
4,33
4,33
4,33
4,33
0,30
0,30
0,30
4,33
4,33
4,33
4,33
4,33
4,33
4,33
4,33
0,30
0,30
4,33
4,33
4,33
4,33
4,33
0,30
0,30
0,30
0,30
4,33
4,33
4,33
4,33
0,30
4,33
0,30
0,30
0,30
4,33
4,33
4,33
4,33
0,30
0,30
0,30
0,30
0,30
4,33
4,33
4,33
4,33
0,30
0,30
0,30
0,30
4,33
4,33
4,33
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
4,7
0,30
0,30
0,30
0,30
4,33
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
4,33
0,30
0,30
0,30
0,30
0,30
0,30
4,33
4,33
4,33
4,33
0,28
0,28
0,30
0,30
0,30
4,33
4,33
4,33
4,33
0,28
0,28
4,33
4,33
4,33
4,33
4,33
4,33
4,33
4,33
0,28
